transaction_id,customer_id,beneficiary_id,amount,timestamp,country,channel,device_id,merchant_category
T001739,C127,B029,12335.85,2025-02-24 07:09:56,India,UPI,DEV-02-C127,Healthcare
T001365,C098,B035,12651.48,2025-02-24 10:39:40,Nigeria,IMPS,DEV-01-C098,Fuel
T001100,C080,B101,13141.04,2025-02-24 11:36:55,USA,Cash Deposit,DEV-03-C080,Electronics
T000869,C063,B244,41290.29,2025-02-24 12:00:16,Nigeria,NEFT,DEV-01-C063,Fuel
T000258,C015,B288,1350.9,2025-02-24 12:49:01,Singapore,Cash Deposit,DEV-01-C015,Healthcare
T000847,C061,B181,26952.83,2025-02-24 14:12:28,UK,RTGS,DEV-03-C061,Healthcare
T001386,C099,B106,1710.47,2025-02-24 14:41:24,Nigeria,NEFT,DEV-03-C099,Fuel
T000685,C049,B073,7591.9,2025-02-24 16:08:19,UAE,SWIFT,DEV-03-C049,Dining
T000511,C035,B279,19288.6,2025-02-24 17:04:23,Nigeria,NEFT,DEV-01-C035,Fuel
T001189,C087,B154,15108.39,2025-02-24 20:24:42,Nigeria,Cash Deposit,DEV-02-C087,Jewelry
T001157,C086,B172,20757.71,2025-02-24 21:41:27,Nigeria,IMPS,DEV-01-C086,Travel
T000899,C066,B079,20804.68,2025-02-24 21:49:54,USA,UPI,DEV-02-C066,Healthcare
T001653,C119,B298,15505.26,2025-02-24 21:56:13,Nigeria,Cash Deposit,DEV-03-C119,Jewelry
T000597,C040,B067,27334.98,2025-02-24 23:12:24,UK,UPI,DEV-03-C040,Groceries
T000912,C067,B092,6978.52,2025-02-24 23:42:28,USA,Cash Deposit,DEV-01-C067,Entertainment
T000732,C053,B076,12337.86,2025-02-25 00:15:34,USA,RTGS,DEV-01-C053,Utilities
T001053,C078,B098,6622.03,2025-02-25 00:30:38,UAE,RTGS,DEV-02-C078,Fuel
T001298,C093,B063,21501.28,2025-02-25 01:46:26,USA,UPI,DEV-02-C093,Dining
T000357,C022,B197,6722.25,2025-02-25 01:46:32,India,RTGS,DEV-01-C022,Entertainment
T000438,C028,B152,7309.71,2025-02-25 03:01:34,Nigeria,IMPS,DEV-01-C028,Crypto Exchange
T001250,C091,B020,45934.73,2025-02-25 03:53:04,UK,Cash Deposit,DEV-02-C091,Utilities
T000159,C009,B157,38297.22,2025-02-25 05:00:09,USA,NEFT,DEV-03-C009,Utilities
T001719,C125,B143,38654.55,2025-02-25 06:06:15,USA,SWIFT,DEV-01-C125,Jewelry
T001805,C132,B169,11022.23,2025-02-25 07:03:58,UK,Cash Deposit,DEV-02-C132,Utilities
T001666,C120,B190,9501.58,2025-02-25 12:18:30,Singapore,NEFT,DEV-03-C120,Travel
T002049,C149,B082,11935.46,2025-02-25 12:37:07,UAE,RTGS,DEV-03-C149,Groceries
T000528,C036,B125,14754.33,2025-02-25 12:45:51,USA,IMPS,DEV-03-C036,Healthcare
T000889,C066,B003,12968.61,2025-02-25 14:31:51,USA,SWIFT,DEV-03-C066,Jewelry
T000281,C017,B220,5699.14,2025-02-25 16:07:05,UK,Cash Deposit,DEV-03-C017,Healthcare
T000421,C027,B063,27037.01,2025-02-25 16:17:52,Nigeria,RTGS,DEV-02-C027,Healthcare
T000926,C068,B066,33883.41,2025-02-25 16:19:13,USA,IMPS,DEV-01-C068,Jewelry
T001256,C091,B241,3260.02,2025-02-25 17:26:09,Nigeria,UPI,DEV-02-C091,Fuel
T001960,C143,B066,16835.87,2025-02-25 20:02:09,UAE,Cash Deposit,DEV-01-C143,Utilities
T000682,C049,B113,14636.72,2025-02-25 21:27:35,UK,UPI,DEV-01-C049,Travel
T000537,C037,B252,3999.89,2025-02-25 21:53:45,UAE,UPI,DEV-02-C037,Dining
T001921,C140,B115,26196.4,2025-02-25 22:06:44,USA,NEFT,DEV-03-C140,Fuel
T001609,C116,B217,8271.55,2025-02-25 23:07:01,Singapore,RTGS,DEV-01-C116,Dining
T001496,C109,B096,5348.27,2025-02-26 00:08:32,UK,IMPS,DEV-03-C109,Entertainment
T000011,C001,B186,5369.94,2025-02-26 01:19:40,UAE,Cash Deposit,DEV-01-C001,Groceries
T001203,C088,B012,19169.26,2025-02-26 01:48:43,Singapore,Cash Deposit,DEV-01-C088,Fuel
T000950,C070,B158,24508.29,2025-02-26 02:01:29,Singapore,Cash Deposit,DEV-02-C070,Travel
T001268,C092,B108,13689.18,2025-02-26 02:16:20,Nigeria,UPI,DEV-01-C092,Dining
T001248,C091,B004,9555.81,2025-02-26 02:41:39,UK,Cash Deposit,DEV-01-C091,Jewelry
T000457,C030,B112,25561.14,2025-02-26 03:33:46,India,NEFT,DEV-02-C030,Fuel
T000917,C068,B135,14046.49,2025-02-26 04:18:32,USA,RTGS,DEV-01-C068,Healthcare
T000906,C067,B298,38136.07,2025-02-26 04:56:11,UK,RTGS,DEV-01-C067,Groceries
T001415,C101,B186,57380.12,2025-02-26 09:58:52,UK,RTGS,DEV-02-C101,Dining
T001320,C094,B125,36274.49,2025-02-26 12:07:30,India,IMPS,DEV-01-C094,Crypto Exchange
T000543,C037,B246,17309.88,2025-02-26 12:43:36,UK,RTGS,DEV-03-C037,Healthcare
T000305,C019,B042,7593.87,2025-02-26 13:52:53,Nigeria,IMPS,DEV-02-C019,Dining
T001111,C081,B193,22739.33,2025-02-26 14:29:59,Nigeria,RTGS,DEV-01-C081,Dining
T001564,C114,B109,7787.56,2025-02-26 15:45:50,India,RTGS,DEV-03-C114,Travel
T002037,C148,B108,15265.35,2025-02-26 17:34:51,UK,NEFT,DEV-01-C148,Travel
T000757,C054,B204,13364.82,2025-02-26 17:57:13,India,NEFT,DEV-03-C054,Fuel
T000174,C010,B093,24173.6,2025-02-26 19:55:00,UK,Cash Deposit,DEV-02-C010,Utilities
T001899,C139,B016,32629.91,2025-02-26 20:39:18,UAE,SWIFT,DEV-02-C139,Utilities
T000691,C050,B203,50025.0,2025-02-26 21:31:04,India,UPI,DEV-02-C050,Fuel
T000962,C070,B208,8533.48,2025-02-26 21:39:56,UAE,RTGS,DEV-01-C070,Utilities
T000667,C048,B299,22807.76,2025-02-26 21:45:20,Singapore,NEFT,DEV-01-C048,Utilities
T001751,C127,B266,4611.56,2025-02-26 22:30:14,Nigeria,Cash Deposit,DEV-01-C127,Groceries
T001952,C143,B012,5156.11,2025-02-26 23:27:38,USA,RTGS,DEV-02-C143,Dining
T000565,C038,B201,4591.22,2025-02-26 23:49:12,India,UPI,DEV-02-C038,Entertainment
T001591,C115,B161,10400.26,2025-02-27 00:17:40,Nigeria,SWIFT,DEV-03-C115,Entertainment
T000231,C014,B215,29600.64,2025-02-27 00:36:07,Nigeria,Cash Deposit,DEV-01-C014,Healthcare
T001852,C135,B258,10606.61,2025-02-27 00:54:03,Nigeria,NEFT,DEV-01-C135,Groceries
T000209,C012,B177,13143.04,2025-02-27 01:08:28,Singapore,Cash Deposit,DEV-02-C012,Dining
T001438,C104,B106,3822.35,2025-02-27 01:12:51,UAE,IMPS,DEV-03-C104,Fuel
T000038,C002,B011,10387.98,2025-02-27 02:51:31,USA,IMPS,DEV-03-C002,Electronics
T001683,C122,B206,13951.84,2025-02-27 04:13:12,India,SWIFT,DEV-01-C122,Fuel
T001927,C141,B032,36203.44,2025-02-27 06:56:20,USA,IMPS,DEV-02-C141,Healthcare
T001152,C085,B233,11994.03,2025-02-27 07:32:05,Nigeria,IMPS,DEV-02-C085,Utilities
T000003,C001,B045,11058.27,2025-02-27 07:56:50,UK,NEFT,DEV-01-C001,Utilities
T001016,C074,B091,8940.69,2025-02-27 08:44:09,USA,SWIFT,DEV-03-C074,Crypto Exchange
T001968,C144,B111,14645.3,2025-02-27 10:57:16,Singapore,UPI,DEV-01-C144,Crypto Exchange
T000654,C046,B039,13494.88,2025-02-27 11:13:01,USA,NEFT,DEV-02-C046,Travel
T000683,C049,B122,19768.42,2025-02-27 12:40:13,Singapore,Cash Deposit,DEV-03-C049,Fuel
T001863,C136,B089,3662.09,2025-02-27 12:55:46,USA,IMPS,DEV-01-C136,Jewelry
T001379,C098,B249,3736.08,2025-02-27 14:37:21,Nigeria,Cash Deposit,DEV-03-C098,Jewelry
T001946,C143,B174,602.79,2025-02-27 14:42:16,UK,IMPS,DEV-03-C143,Healthcare
T000405,C025,B154,2852.44,2025-02-27 15:28:43,Singapore,RTGS,DEV-03-C025,Jewelry
T000532,C036,B254,36918.24,2025-02-27 15:40:09,USA,IMPS,DEV-02-C036,Utilities
T001982,C145,B283,4271.52,2025-02-27 17:33:28,UK,SWIFT,DEV-03-C145,Travel
T000167,C009,B158,37337.15,2025-02-27 18:33:11,Nigeria,RTGS,DEV-02-C009,Entertainment
T001744,C127,B007,6051.32,2025-02-27 18:51:30,Nigeria,NEFT,DEV-03-C127,Electronics
T001088,C079,B049,13033.39,2025-02-27 18:59:21,Nigeria,UPI,DEV-01-C079,Crypto Exchange
T001266,C092,B075,8907.76,2025-02-27 19:43:05,UAE,SWIFT,DEV-02-C092,Healthcare
T001080,C079,B146,12268.76,2025-02-27 20:13:40,India,RTGS,DEV-01-C079,Dining
T000024,C002,B217,15471.6,2025-02-27 21:44:01,India,SWIFT,DEV-02-C002,Crypto Exchange
T000408,C026,B014,39649.38,2025-02-27 22:54:00,UK,UPI,DEV-03-C026,Crypto Exchange
T000468,C031,B229,27642.51,2025-02-28 00:56:23,Nigeria,Cash Deposit,DEV-01-C031,Electronics
T000471,C032,B296,9241.17,2025-02-28 01:14:56,Nigeria,UPI,DEV-01-C032,Dining
T001229,C090,B036,18831.63,2025-02-28 02:02:41,India,Cash Deposit,DEV-03-C090,Healthcare
T000275,C016,B203,8226.67,2025-02-28 04:31:42,India,NEFT,DEV-01-C016,Dining
T001282,C093,B112,33679.53,2025-02-28 04:40:05,Nigeria,NEFT,DEV-03-C093,Utilities
T001579,C115,B289,3002.73,2025-02-28 06:53:43,UK,NEFT,DEV-02-C115,Fuel
T000260,C015,B148,17489.24,2025-02-28 07:03:24,Singapore,UPI,DEV-01-C015,Crypto Exchange
T001931,C142,B076,19344.48,2025-02-28 09:30:57,Singapore,IMPS,DEV-03-C142,Groceries
T001526,C111,B216,19968.4,2025-02-28 11:01:54,Nigeria,RTGS,DEV-03-C111,Fuel
T000349,C021,B221,18075.3,2025-02-28 11:49:04,UAE,RTGS,DEV-02-C021,Fuel
T000842,C061,B212,31086.17,2025-02-28 11:59:01,Nigeria,Cash Deposit,DEV-03-C061,Dining
T000351,C021,B229,2108.12,2025-02-28 12:12:36,Nigeria,SWIFT,DEV-01-C021,Entertainment
T001750,C127,B159,18617.9,2025-02-28 13:51:34,Singapore,UPI,DEV-02-C127,Groceries
T001974,C144,B014,27791.18,2025-02-28 14:30:24,UAE,NEFT,DEV-02-C144,Utilities
T001220,C090,B179,2701.88,2025-02-28 16:26:52,USA,IMPS,DEV-03-C090,Utilities
T002036,C148,B271,12487.25,2025-02-28 17:05:07,Singapore,IMPS,DEV-03-C148,Dining
T001816,C133,B205,14768.99,2025-02-28 17:23:57,UAE,RTGS,DEV-02-C133,Crypto Exchange
T001618,C117,B081,31694.57,2025-02-28 19:29:50,UK,NEFT,DEV-02-C117,Entertainment
T000157,C009,B214,23040.56,2025-02-28 20:49:21,USA,RTGS,DEV-01-C009,Jewelry
T000272,C016,B249,12206.54,2025-02-28 22:35:22,UK,SWIFT,DEV-02-C016,Electronics
T002048,C149,B206,34666.3,2025-02-28 22:55:16,Singapore,IMPS,DEV-01-C149,Groceries
T001162,C086,B003,4282.09,2025-03-01 00:42:18,UK,IMPS,DEV-01-C086,Crypto Exchange
T001860,C135,B114,4616.8,2025-03-01 00:53:23,UK,RTGS,DEV-02-C135,Travel
T001708,C124,B002,14836.13,2025-03-01 02:34:33,UK,NEFT,DEV-01-C124,Travel
T001176,C086,B219,5430.11,2025-03-01 02:42:38,Singapore,UPI,DEV-03-C086,Crypto Exchange
T000029,C002,B260,9119.28,2025-03-01 03:00:12,UAE,IMPS,DEV-02-C002,Travel
T001274,C092,B222,7488.33,2025-03-01 06:32:04,Nigeria,UPI,DEV-02-C092,Dining
T001738,C126,B155,10755.77,2025-03-01 07:07:27,Nigeria,SWIFT,DEV-01-C126,Utilities
T002023,C147,B258,13407.61,2025-03-01 07:58:02,UAE,IMPS,DEV-03-C147,Travel
T001313,C094,B234,30175.61,2025-03-01 08:15:34,UAE,RTGS,DEV-01-C094,Utilities
T000369,C023,B067,3955.36,2025-03-01 09:56:34,India,NEFT,DEV-02-C023,Healthcare
T001134,C083,B291,19264.78,2025-03-01 10:54:24,UAE,RTGS,DEV-01-C083,Electronics
T001819,C133,B201,2834.51,2025-03-01 12:27:27,UAE,SWIFT,DEV-01-C133,Travel
T001060,C078,B079,9865.34,2025-03-01 12:29:05,Singapore,UPI,DEV-02-C078,Fuel
T001427,C104,B287,9547.01,2025-03-01 13:23:30,Nigeria,RTGS,DEV-03-C104,Jewelry
T000295,C019,B047,7679.2,2025-03-01 17:04:24,USA,RTGS,DEV-02-C019,Entertainment
T000245,C015,B114,14564.05,2025-03-01 17:18:10,India,Cash Deposit,DEV-03-C015,Jewelry
T001233,C090,B200,20601.95,2025-03-01 18:23:13,USA,SWIFT,DEV-01-C090,Electronics
T000134,C008,B139,54372.26,2025-03-01 19:10:47,USA,SWIFT,DEV-02-C008,Healthcare
T000611,C041,B211,3933.72,2025-03-01 19:33:40,Nigeria,SWIFT,DEV-01-C041,Utilities
T000584,C039,B085,7673.66,2025-03-01 19:44:10,UAE,IMPS,DEV-01-C039,Groceries
T001740,C127,B050,8026.2,2025-03-01 22:25:04,UK,IMPS,DEV-03-C127,Crypto Exchange
T001544,C112,B121,2882.14,2025-03-01 23:17:57,UK,IMPS,DEV-02-C112,Crypto Exchange
T001537,C111,B206,16122.65,2025-03-02 00:03:13,UK,RTGS,DEV-02-C111,Travel
T001679,C121,B099,15398.3,2025-03-02 01:41:05,USA,RTGS,DEV-01-C121,Crypto Exchange
T000058,C003,B021,10227.48,2025-03-02 03:15:48,India,SWIFT,DEV-03-C003,Crypto Exchange
T000897,C066,B146,18369.42,2025-03-02 03:34:35,India,IMPS,DEV-02-C066,Entertainment
T000503,C034,B099,15780.73,2025-03-02 04:11:38,USA,UPI,DEV-02-C034,Dining
T000794,C058,B139,26492.9,2025-03-02 11:13:26,USA,Cash Deposit,DEV-01-C058,Healthcare
T000932,C068,B094,15149.97,2025-03-02 12:11:18,Nigeria,RTGS,DEV-02-C068,Travel
T001643,C119,B279,4860.53,2025-03-02 14:51:48,USA,Cash Deposit,DEV-02-C119,Fuel
T001842,C135,B098,4935.38,2025-03-02 15:35:39,UAE,RTGS,DEV-02-C135,Healthcare
T000377,C023,B065,61481.17,2025-03-02 16:24:27,Singapore,RTGS,DEV-03-C023,Utilities
T001239,C091,B202,11547.87,2025-03-02 16:51:17,Singapore,Cash Deposit,DEV-02-C091,Healthcare
T000160,C009,B107,3345.71,2025-03-02 17:33:20,UAE,UPI,DEV-03-C009,Utilities
T001013,C073,B227,3013.94,2025-03-02 19:48:20,UAE,IMPS,DEV-03-C073,Travel
T001192,C087,B193,16014.91,2025-03-02 19:52:33,USA,IMPS,DEV-03-C087,Crypto Exchange
T000107,C006,B249,13468.07,2025-03-02 20:25:46,UAE,UPI,DEV-02-C006,Utilities
T001375,C098,B267,27768.6,2025-03-02 21:39:34,India,UPI,DEV-02-C098,Jewelry
T001529,C111,B103,40923.27,2025-03-03 00:02:11,Singapore,UPI,DEV-03-C111,Utilities
T001569,C114,B233,24105.42,2025-03-03 00:10:38,Singapore,RTGS,DEV-03-C114,Groceries
T000155,C009,B296,7278.67,2025-03-03 02:42:53,Nigeria,NEFT,DEV-01-C009,Travel
T001861,C135,B227,2396.28,2025-03-03 03:29:58,India,NEFT,DEV-02-C135,Utilities
T002062,C150,B298,6478.47,2025-03-03 03:32:30,UK,IMPS,DEV-02-C150,Electronics
T000776,C056,B171,7548.19,2025-03-03 06:24:46,UAE,UPI,DEV-03-C056,Groceries
T001639,C119,B030,23081.83,2025-03-03 07:45:08,Nigeria,Cash Deposit,DEV-03-C119,Dining
T000341,C021,B246,14086.21,2025-03-03 08:03:04,UAE,IMPS,DEV-01-C021,Entertainment
T000332,C021,B009,39223.36,2025-03-03 08:33:42,USA,RTGS,DEV-01-C021,Travel
T001920,C140,B274,5105.32,2025-03-03 12:16:27,Nigeria,SWIFT,DEV-01-C140,Fuel
T001091,C079,B006,8079.03,2025-03-03 13:03:50,Nigeria,SWIFT,DEV-01-C079,Dining
T002171,C980,B970,11398.98,2025-03-03 13:34:37,USA,NEFT,DEV-01-C980,Jewelry
T001862,C136,B027,2062.63,2025-03-03 14:10:55,UAE,IMPS,DEV-01-C136,Utilities
T002172,C980,B971,17671.28,2025-03-03 14:34:37,India,NEFT,DEV-03-C980,Crypto Exchange
T000594,C039,B235,8939.7,2025-03-03 15:17:08,Nigeria,Cash Deposit,DEV-02-C039,Utilities
T002173,C980,B972,8197.12,2025-03-03 15:34:37,UK,NEFT,DEV-02-C980,Electronics
T002174,C980,B973,16999.32,2025-03-03 16:34:37,USA,RTGS,DEV-01-C980,Travel
T002175,C980,B974,15602.3,2025-03-03 17:34:37,USA,RTGS,DEV-01-C980,Fuel
T002176,C980,B975,16012.52,2025-03-03 18:34:37,UK,IMPS,DEV-01-C980,Healthcare
T000215,C013,B113,15784.25,2025-03-03 19:25:37,UAE,RTGS,DEV-02-C013,Travel
T000507,C035,B029,42945.68,2025-03-03 19:43:50,India,Cash Deposit,DEV-01-C035,Utilities
T001029,C074,B057,16524.01,2025-03-03 20:04:03,UK,RTGS,DEV-02-C074,Dining
T001497,C109,B138,10968.01,2025-03-03 22:28:34,USA,RTGS,DEV-02-C109,Crypto Exchange
T000765,C055,B274,483.51,2025-03-03 23:22:42,UK,Cash Deposit,DEV-02-C055,Jewelry
T001042,C076,B247,11993.75,2025-03-03 23:51:34,Singapore,IMPS,DEV-02-C076,Groceries
T000564,C038,B271,13296.16,2025-03-04 01:13:51,Singapore,RTGS,DEV-02-C038,Crypto Exchange
T000353,C022,B141,16438.89,2025-03-04 02:04:17,India,NEFT,DEV-03-C022,Healthcare
T001324,C095,B074,8434.47,2025-03-04 02:54:07,Singapore,RTGS,DEV-02-C095,Healthcare
T000559,C038,B096,698.39,2025-03-04 04:25:26,Nigeria,SWIFT,DEV-02-C038,Groceries
T001003,C073,B086,14203.02,2025-03-04 04:39:39,Singapore,SWIFT,DEV-03-C073,Crypto Exchange
T000378,C023,B258,13954.34,2025-03-04 05:36:32,UAE,RTGS,DEV-03-C023,Travel
T002140,C930,B705,5795.27,2025-03-04 09:05:50,USA,SWIFT,DEV-01-C930,Utilities
T000118,C007,B043,3009.6,2025-03-04 09:42:54,UK,IMPS,DEV-02-C007,Travel
T002002,C146,B157,22450.81,2025-03-04 10:14:13,USA,NEFT,DEV-02-C146,Crypto Exchange
T000307,C020,B193,2598.4,2025-03-04 11:26:52,Singapore,IMPS,DEV-03-C020,Jewelry
T001506,C109,B091,10023.29,2025-03-04 13:18:48,India,Cash Deposit,DEV-02-C109,Groceries
T000802,C058,B132,19296.02,2025-03-04 13:24:48,UAE,SWIFT,DEV-02-C058,Dining
T001048,C077,B183,10398.29,2025-03-04 13:58:06,UAE,Cash Deposit,DEV-03-C077,Utilities
T001678,C121,B288,9709.78,2025-03-04 15:19:51,India,Cash Deposit,DEV-03-C121,Utilities
T001518,C110,B011,8922.94,2025-03-04 15:53:07,USA,NEFT,DEV-03-C110,Groceries
T001290,C093,B092,41796.14,2025-03-04 16:05:05,UK,NEFT,DEV-01-C093,Jewelry
T000141,C008,B244,7672.36,2025-03-04 17:03:46,Nigeria,SWIFT,DEV-02-C008,Groceries
T000308,C020,B048,13836.14,2025-03-04 17:20:48,Nigeria,SWIFT,DEV-03-C020,Fuel
T000299,C019,B259,11014.61,2025-03-04 17:35:06,UAE,NEFT,DEV-01-C019,Entertainment
T000617,C042,B152,2852.62,2025-03-04 17:41:04,India,IMPS,DEV-02-C042,Healthcare
T001818,C133,B148,13645.91,2025-03-04 17:59:10,UK,UPI,DEV-03-C133,Dining
T000546,C037,B086,17195.45,2025-03-04 19:37:08,USA,NEFT,DEV-03-C037,Healthcare
T001630,C117,B079,11100.3,2025-03-04 19:50:09,Singapore,UPI,DEV-01-C117,Utilities
T001535,C111,B286,20949.17,2025-03-04 19:52:04,USA,Cash Deposit,DEV-01-C111,Utilities
T001575,C115,B146,10699.02,2025-03-04 20:00:38,Nigeria,IMPS,DEV-01-C115,Dining
T000925,C068,B083,13585.04,2025-03-04 20:13:23,UK,NEFT,DEV-01-C068,Groceries
T000673,C049,B126,25244.22,2025-03-04 20:16:04,Singapore,SWIFT,DEV-02-C049,Jewelry
T000758,C054,B288,25741.19,2025-03-04 20:24:59,USA,RTGS,DEV-02-C054,Dining
T000227,C014,B114,6040.51,2025-03-04 21:08:21,India,Cash Deposit,DEV-02-C014,Dining
T001858,C135,B213,18647.13,2025-03-04 22:03:27,Singapore,NEFT,DEV-01-C135,Fuel
T001027,C074,B146,13528.96,2025-03-04 23:00:51,Nigeria,RTGS,DEV-02-C074,Healthcare
T000809,C059,B216,24340.93,2025-03-04 23:55:18,UAE,NEFT,DEV-01-C059,Groceries
T001000,C072,B295,7384.37,2025-03-05 02:17:46,Nigeria,RTGS,DEV-01-C072,Dining
T001880,C138,B030,19266.35,2025-03-05 04:43:18,UK,SWIFT,DEV-03-C138,Electronics
T000381,C023,B136,12997.91,2025-03-05 05:14:34,UAE,RTGS,DEV-02-C023,Crypto Exchange
T000752,C054,B138,14928.46,2025-03-05 06:18:30,UK,RTGS,DEV-01-C054,Groceries
T000429,C027,B209,7962.33,2025-03-05 09:21:01,UK,SWIFT,DEV-03-C027,Electronics
T000574,C038,B259,33636.58,2025-03-05 09:45:46,UK,SWIFT,DEV-03-C038,Entertainment
T001412,C101,B064,25246.4,2025-03-05 11:29:40,Nigeria,UPI,DEV-02-C101,Travel
T001892,C139,B214,3943.14,2025-03-05 13:08:41,Singapore,Cash Deposit,DEV-02-C139,Travel
T000601,C040,B048,2780.05,2025-03-05 13:18:01,Singapore,UPI,DEV-01-C040,Fuel
T001941,C142,B235,18346.55,2025-03-05 13:24:27,UAE,RTGS,DEV-01-C142,Entertainment
T000814,C059,B134,22454.32,2025-03-05 14:11:56,Singapore,NEFT,DEV-03-C059,Jewelry
T000019,C001,B109,13194.42,2025-03-05 15:16:58,UK,SWIFT,DEV-03-C001,Entertainment
T000603,C040,B220,33269.22,2025-03-05 15:23:28,India,Cash Deposit,DEV-01-C040,Groceries
T002010,C146,B225,7807.8,2025-03-05 17:14:32,UK,IMPS,DEV-01-C146,Fuel
T000681,C049,B127,32967.07,2025-03-05 18:36:18,UAE,UPI,DEV-03-C049,Groceries
T001075,C078,B173,48273.65,2025-03-05 20:09:37,UAE,RTGS,DEV-03-C078,Entertainment
T000179,C010,B001,13118.63,2025-03-05 20:27:35,USA,SWIFT,DEV-02-C010,Groceries
T001482,C108,B236,24151.68,2025-03-05 20:42:36,UK,RTGS,DEV-03-C108,Healthcare
T001958,C143,B107,34634.77,2025-03-05 22:36:29,India,IMPS,DEV-03-C143,Travel
T000379,C023,B088,15485.56,2025-03-05 22:57:31,USA,Cash Deposit,DEV-03-C023,Fuel
T000499,C034,B248,6671.2,2025-03-06 00:14:37,UK,NEFT,DEV-01-C034,Jewelry
T001720,C125,B100,27728.74,2025-03-06 01:32:05,Nigeria,RTGS,DEV-03-C125,Crypto Exchange
T000190,C011,B297,48720.77,2025-03-06 01:46:24,UK,IMPS,DEV-02-C011,Jewelry
T000472,C032,B074,34681.3,2025-03-06 02:24:23,USA,IMPS,DEV-02-C032,Dining
T000711,C052,B136,18146.03,2025-03-06 03:18:16,Singapore,UPI,DEV-01-C052,Utilities
T001267,C092,B122,7501.39,2025-03-06 03:27:58,UK,Cash Deposit,DEV-03-C092,Travel
T001232,C090,B076,4139.86,2025-03-06 03:57:54,UAE,SWIFT,DEV-03-C090,Dining
T000923,C068,B061,5701.58,2025-03-06 04:29:49,UAE,SWIFT,DEV-02-C068,Utilities
T000817,C059,B222,17901.95,2025-03-06 05:54:13,Nigeria,IMPS,DEV-02-C059,Fuel
T000052,C003,B285,8793.58,2025-03-06 06:16:18,Nigeria,SWIFT,DEV-01-C003,Electronics
T000312,C020,B020,13828.88,2025-03-06 06:24:24,Singapore,RTGS,DEV-01-C020,Crypto Exchange
T000790,C058,B025,5180.26,2025-03-06 06:30:06,India,Cash Deposit,DEV-01-C058,Groceries
T001966,C144,B051,13002.71,2025-03-06 08:00:34,India,IMPS,DEV-01-C144,Electronics
T001114,C082,B139,11719.1,2025-03-06 08:51:33,Nigeria,UPI,DEV-01-C082,Groceries
T000089,C005,B161,16201.52,2025-03-06 09:48:17,India,Cash Deposit,DEV-02-C005,Jewelry
T000143,C008,B157,15353.22,2025-03-06 11:08:20,USA,UPI,DEV-02-C008,Jewelry
T000255,C015,B161,3555.55,2025-03-06 13:48:49,Singapore,UPI,DEV-01-C015,Entertainment
T002014,C146,B246,17532.13,2025-03-06 14:07:41,Singapore,NEFT,DEV-02-C146,Entertainment
T000694,C051,B115,13790.95,2025-03-06 14:48:04,USA,IMPS,DEV-02-C051,Dining
T002022,C147,B127,6494.72,2025-03-06 16:39:44,UK,IMPS,DEV-02-C147,Utilities
T000090,C005,B159,23147.64,2025-03-06 17:58:23,UK,UPI,DEV-02-C005,Dining
T001617,C117,B045,14372.03,2025-03-06 18:21:15,UK,IMPS,DEV-01-C117,Electronics
T001674,C120,B231,2992.41,2025-03-06 18:44:13,UK,IMPS,DEV-03-C120,Fuel
T001437,C104,B155,30383.04,2025-03-06 19:35:20,India,NEFT,DEV-01-C104,Crypto Exchange
T000444,C029,B032,2802.51,2025-03-06 20:03:15,India,SWIFT,DEV-02-C029,Travel
T001754,C127,B097,9482.14,2025-03-06 20:13:36,UK,Cash Deposit,DEV-03-C127,Entertainment
T001355,C097,B246,13091.56,2025-03-06 22:57:57,Singapore,IMPS,DEV-03-C097,Entertainment
T000440,C028,B206,41258.46,2025-03-06 23:28:45,India,IMPS,DEV-01-C028,Entertainment
T001829,C134,B168,5802.99,2025-03-07 01:54:06,Nigeria,SWIFT,DEV-02-C134,Entertainment
T001676,C121,B024,29968.11,2025-03-07 02:14:50,UK,Cash Deposit,DEV-02-C121,Utilities
T000893,C066,B093,13980.56,2025-03-07 03:29:30,USA,NEFT,DEV-03-C066,Entertainment
T001205,C088,B226,6589.78,2025-03-07 03:49:56,India,UPI,DEV-01-C088,Travel
T000800,C058,B007,25395.05,2025-03-07 05:01:07,India,NEFT,DEV-03-C058,Entertainment
T000036,C002,B205,25449.68,2025-03-07 05:08:38,Nigeria,UPI,DEV-02-C002,Jewelry
T000567,C038,B044,13612.94,2025-03-07 06:07:48,UAE,UPI,DEV-01-C038,Electronics
T000845,C061,B177,36443.47,2025-03-07 06:44:39,UAE,Cash Deposit,DEV-03-C061,Travel
T001001,C073,B167,3444.55,2025-03-07 08:39:10,USA,SWIFT,DEV-03-C073,Entertainment
T000642,C045,B258,29734.24,2025-03-07 08:57:45,India,IMPS,DEV-01-C045,Jewelry
T000407,C026,B170,1318.64,2025-03-07 10:04:57,India,SWIFT,DEV-03-C026,Dining
T000271,C016,B026,15667.66,2025-03-07 10:27:39,India,UPI,DEV-02-C016,Healthcare
T000960,C070,B087,28346.97,2025-03-07 10:35:26,India,UPI,DEV-01-C070,Groceries
T000985,C072,B007,19207.08,2025-03-07 10:46:26,UAE,SWIFT,DEV-03-C072,Utilities
T001453,C106,B007,31309.9,2025-03-07 10:54:14,UK,Cash Deposit,DEV-01-C106,Healthcare
T001996,C146,B087,13340.39,2025-03-07 11:45:02,USA,IMPS,DEV-01-C146,Utilities
